id,dimension,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you_total,you_sing,you_plur,you_formal,other,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
AU01.001201,d1_illness_beliefs,3,2,2,2.333,text,"Genau, sie sind zu mir gekommen, um Unterstützung zu erhalten und damit ich ihnen gut helfen kann, ist es wichtig, dass ich ihre Situation möglichst genau verstehe. Und da ich nicht in sie reingucken kann, bin ich da einfach darauf angewiesen, dass sie mir das noch mal ein bisschen erläutern, bitte.",1,51,1,48.871,97.233,99,25.5,23.529,96.078,70.588,25.49,21.569,11.765,0,0,0,0,0,9.804,7.843,9.804,1.961,3.922,11.765,11.765,9.804,21.569,1.961,23.529,5.882,0,0,1.961,1.961,11.765,11.765,0,0,0,0,21.569,0,0,0,0,29.412,1.961,3.922,0,5.882,7.843,3.922,0,0,0,0,1.961,0,0,0,0,3.922,0,1.961,1.961,1.961,0,1.961,13.725,0,21.569,3.922,11.765,7.843,0,0,0,0,0,0,7.843,0,0,3.922,0,0,17.647,3.922,13.725,0,0,0,0,0,0,0,0,0,0
AU01.001202,d1_illness_beliefs,4,4,4,4.0,text,"Sie glauben, es gibt einen Zusammenhang zwischen dem Kontaktabbruch und den Belastungen, die Sie jetzt auf Arbeit und in der Partnerschaft erleben. Können Sie mir erklären, wie Sie sich diesen Zusammenhang vorstellen?",1,32,83.264,98.054,21.718,17.388,16,31.25,93.75,62.5,28.125,18.75,3.125,0,0,0,0,0,12.5,12.5,12.5,9.375,15.625,9.375,0,3.125,9.375,0,9.375,3.125,3.125,3.125,0,0,6.25,3.125,3.125,0,0,3.125,31.25,3.125,0,0,0,18.75,15.625,3.125,0,3.125,3.125,0,0,0,0,0,0,0,0,0,0,12.5,3.125,9.375,0,0,0,0,6.25,0,12.5,0,9.375,3.125,3.125,0,0,0,3.125,0,0,0,0,0,0,0,15.625,3.125,9.375,0,0,3.125,0,0,0,0,0,0,0
AU01.001245,d1_illness_beliefs,1,3,2,2.0,text,"Wie meinen sie das? Das kann kein Zufall sein. Das klingt, als hätten sie eine Theorie dazu.",1,17,1,38.6,1,,5.667,5.882,100,82.353,47.059,23.529,5.882,0,0,0,0,0,17.647,17.647,11.765,5.882,23.529,5.882,17.647,11.765,29.412,5.882,23.529,11.765,11.765,5.882,0,5.882,0,0,0,0,0,0,17.647,0,0,0,0,41.176,5.882,5.882,5.882,11.765,0,5.882,5.882,0,5.882,0,0,0,0,0,0,5.882,0,5.882,0,0,0,0,11.765,0,5.882,0,0,5.882,0,0,0,0,0,0,0,0,0,0,0,0,23.529,11.765,5.882,0,0,5.882,0,0,0,0,0,0,0
AU01.001246,d1_illness_beliefs,0,2,1,1.0,text,"Möchten Sie mir mehr über Ihre Beziehung zu Gott erzählen oder was es für Sie bedeutet, Ihr Bezug zum Glauben zu Gott?",1,22,88.395,97.483,18.318,98.835,22,22.727,100,59.091,31.818,22.727,4.545,0,4.545,0,4.545,0,18.182,18.182,18.182,9.091,0,22.727,0,0,4.545,0,13.636,9.091,9.091,4.545,0,4.545,4.545,4.545,0,0,0,0,31.818,0,0,0,0,27.273,13.636,0,0,13.636,4.545,4.545,0,0,0,0,0,0,0,0,0,9.091,9.091,0,0,0,0,0,0,0,13.636,0,13.636,0,0,0,4.545,0,13.636,0,4.545,0,0,0,0,0,9.091,0,4.545,0,0,4.545,0,0,0,0,0,0,0
AU01.001247,d1_illness_beliefs,1,1,1,1.0,text,"Erzählen Sie mir ein bisschen mehr darüber, was Sie erleben, wenn Sie so einsam sind. Wie geht es Ihnen dann?",1,20,1,90.271,1,1,10,20,95,75,35,25,5,0,0,0,0,0,20,15,20,10,5,0,10,5,20,0,15,15,10,10,0,5,5,0,5,0,0,5,30,0,0,0,0,15,0,5,5,10,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,5,10,0,0,5,0,0,0,0,0,0,0
AU01.001270,d1_illness_beliefs,3,4,2,3.0,text,"Ich verstehe, dass es Ihnen ganz wichtig ist, für Ihre Familie da zu sein und dass das ganz wichtig ist. Und vielleicht höre ich da auch ein bisschen raus, dass Sie Angst oder Sorge haben, dass das nicht mehr möglich sein wird, wenn Sie bei mir in Therapie sind. Und da bin ich mir ganz sicher, dass wir gemeinsam einen Weg finden, der Ihnen helfen kann, für Ihre Familie weiterhin da zu sein und trotzdem auch für sich zu sorgen. Weil Sie ja auch gesagt haben, Sie brauchen oder Sie wünschen sich Unterstützung, um mit den Panikattacken zurechtzukommen. Und da würde mich noch interessieren, was Ihre Idee davon ist, wie diese Panikattacken, warum diese Panikattacken da sind. Und vielleicht auch, was Sie sich vorstellen, was Ihnen dabei helfen könnte, mit den Panikattacken zurechtzukommen.",1,133,1,81.595,2.899,17.388,22.167,18.045,98.496,75.188,25.564,18.797,4.511,0.752,0,0,0,0,11.278,9.023,9.023,5.263,5.263,10.526,13.534,8.271,25.564,0.752,19.549,9.023,3.008,3.759,0,3.008,10.526,5.263,5.263,5.263,0,0,22.556,1.504,0,0,0,27.82,3.759,6.767,4.511,9.023,3.008,4.511,1.504,0,1.504,0,3.759,0,0.752,0,0,6.015,3.008,0.752,1.504,0,0.752,1.504,6.015,1.504,14.286,0.752,11.278,2.256,0,1.504,1.504,0,0,0,4.511,0,0,0.752,0,0,16.541,4.511,12.03,0,0,0,0,0,0,0,0,0,0
AU01.001271,d1_illness_beliefs,2,2,2,2.0,text,"Da fühlen sie sich von mir nicht gut verstanden oder nicht verstanden vielleicht überhaupt, dass ich das Problem gar nicht richtig erfasst habe. Und das ist ja vielleicht eine Situation, die ihnen auch mit anderen Menschen begegnet, ein Gefühl, das ihnen mit anderen Menschen begegnet, im Kontakt, wenn sie über ihre Beziehung berichten oder auch über andere Situationen berichten. Wenn sie das so hören, haben sie das Gefühl, das ist ein Gefühl, das sie kennen.",1,75,1,56.552,63.408,99,25,26.667,100,69.333,28,14.667,2.667,0,0,0,0,0,10.667,8,10.667,4,14.667,8,12,5.333,25.333,4,18.667,8,2.667,0,0,0,9.333,8,1.333,0,0,0,28,0,1.333,0,0,36,12,1.333,4,8,6.667,13.333,9.333,0,4,5.333,2.667,0,0,0,0,2.667,1.333,0,0,0,1.333,2.667,4,0,8,0,5.333,2.667,0,0,0,0,0,0,6.667,0,0,2.667,0,0,16,4,12,0,0,0,0,0,0,0,0,0,0
AU01.001272,d1_illness_beliefs,3,4,4,3.667,text,"Da wünschen Sie sich einer Person, die Ihnen sagt, worunter Sie leiden und was das Schwierige an der aktuellen Situation ist. Und vielleicht ist das auch was, was für Sie sehr schwierig war in den letzten Wochen und vielleicht auch Monaten, dass Sie das Gefühl haben, niemand kann Ihnen sagen, worunter Sie leiden bzw. vor allem was Sie tun können, damit die Situation besser wird. Und das ist wahnsinnig schwierig, so eine Situation mit einer so großen Unsicherheit, das kann ich gut nachvollziehen. Gleichzeitig ist es für mich ganz wichtig zu wissen, wie Ihre genaue Situation ist, weil jeder Mensch ist ein bisschen unterschiedlich und deswegen ist es ganz wichtig, dass wir zusammen herausfinden und stöbern, wie es Ihnen geht und wie es vielleicht zu der Situation kam, wie es hier jetzt aktuell ist. Deswegen möchte ich nochmal fragen, was Sie selbst denken, warum es Ihnen jetzt so geht, wie es Ihnen geht.",1,153,1,92.068,42.922,31.72,25.5,21.569,98.693,69.281,26.144,11.765,1.961,0.654,0,0,0,0,8.497,5.229,8.497,11.111,9.15,5.882,11.765,8.497,19.608,0,16.34,11.765,4.575,8.497,0,3.268,9.15,5.229,4.575,1.307,1.307,3.268,19.608,0,0,0,0,22.876,5.882,6.536,0.654,5.882,3.268,0.654,1.961,0,1.307,0.654,6.536,1.307,1.307,0,0,11.765,1.307,7.843,1.961,0.654,2.614,1.307,11.765,0.654,18.954,1.961,7.19,10.458,0,0,0,0,0,0,3.922,0,0,0,0,0,15.033,3.922,11.111,0,0,0,0,0,0,0,0,0,0
AU01.001299,d1_illness_beliefs,2,2,2,2.0,text,"Ich kann gut verstehen, dass sie etwas skeptisch sind. Ich meine, sie kennen mich ja auch noch gar nicht. Gleichzeitig bin ich mir es gewöhnt, mit Menschen zu arbeiten, die ähnliche Schwierigkeiten haben, wie sie. Wenn sie wollen, können wir auch einfach mal zusammen schauen, wohin das führt.",1,48,1,42.558,84.211,70.448,12,22.917,97.917,68.75,29.167,22.917,12.5,2.083,0,0,0,0,8.333,8.333,8.333,4.167,4.167,4.167,14.583,10.417,18.75,2.083,27.083,8.333,4.167,4.167,2.083,4.167,6.25,4.167,2.083,0,2.083,0,20.833,0,0,0,0,29.167,8.333,6.25,4.167,8.333,4.167,6.25,2.083,2.083,0,0,0,0,0,0,0,14.583,4.167,8.333,2.083,0,2.083,0,8.333,2.083,12.5,2.083,6.25,4.167,4.167,2.083,0,0,0,0,6.25,0,0,2.083,0,0,22.917,8.333,14.583,0,0,0,0,0,0,0,0,0,0
AU01.001300,d1_illness_beliefs,3,3,2,2.667,text,"Ich kann sehr gut verstehen, dass Sie diese Gedanken vom Schlaf abhalten. Sie befinden sich auch in einer sehr schwierigen Situation. Haben Sie Interesse daran zusammenzuschauen, was Ihnen vielleicht helfen könnte, damit Sie manchmal etwas zur Ruhe kommen können?",1,39,1,92.067,1,99,13,25.641,92.308,61.538,28.205,17.949,2.564,0,0,0,0,0,12.821,10.256,12.821,10.256,2.564,10.256,7.692,15.385,7.692,0,17.949,5.128,0,2.564,0,7.692,10.256,7.692,2.564,0,0,2.564,20.513,0,0,0,0,23.077,7.692,0,2.564,10.256,0,0,2.564,0,2.564,0,2.564,2.564,0,0,0,5.128,0,5.128,0,0,2.564,2.564,2.564,0,10.256,2.564,2.564,5.128,0,2.564,0,0,0,0,7.692,0,0,0,0,0,15.385,5.128,7.692,0,0,2.564,0,0,0,0,0,0,0
AU01.001301,d1_illness_beliefs,2,2,3,2.333,text,"Ich sehe, dass es ihnen wirklich nicht gut geht. Gleichzeitig ist es mir ganz wichtig, sie richtig und richtig zu verstehen. Und deswegen wäre ich froh, wenn sie mir noch einmal erklären, was genau sie beschäftigt.",1,36,1,32.921,95.956,99,12,25,100,63.889,30.556,22.222,11.111,0,0,0,0,0,11.111,8.333,11.111,8.333,0,2.778,11.111,8.333,13.889,2.778,19.444,8.333,0,2.778,0,2.778,11.111,11.111,0,0,0,0,22.222,0,0,0,0,36.111,8.333,2.778,5.556,8.333,13.889,8.333,2.778,2.778,0,0,2.778,0,0,0,0,2.778,0,0,2.778,0,0,0,8.333,0,16.667,2.778,5.556,8.333,2.778,0,0,0,0,0,16.667,0,0,8.333,0,0,19.444,8.333,11.111,0,0,0,0,0,0,0,0,0,0
AU01.001316,d1_illness_beliefs,2,2,2,2.0,text,"Damit haben Sie natürlich recht, es ist meine Aufgabe zu versuchen, Ihnen zu helfen, dass es Ihnen wieder etwas besser geht, aber das können wir nur gemeinsam schaffen. Ich brauche da auch auf jeden Fall Ihre Unterstützung.",1,37,1,95.891,66.002,99,18.5,18.919,100,64.865,32.432,18.919,5.405,2.703,0,0,0,0,10.811,5.405,10.811,10.811,2.703,10.811,8.108,8.108,16.216,0,21.622,8.108,2.703,0,0,5.405,10.811,8.108,2.703,0,0,2.703,29.73,0,0,0,0,27.027,2.703,2.703,5.405,5.405,5.405,2.703,0,0,0,0,8.108,0,0,0,0,21.622,5.405,13.514,2.703,2.703,2.703,0,8.108,0,24.324,8.108,13.514,2.703,10.811,0,0,0,0,0,0,0,0,0,0,0,16.216,5.405,10.811,0,0,0,0,0,0,0,0,0,0
AU01.001317,d1_illness_beliefs,2,2,2,2.0,text,"Sie haben mir in den letzten Minuten geschildert, wie schlecht es Ihnen in den letzten Wochen gegangen ist und wie belastet Sie sind. Und vielleicht kann nur Gott Ihnen die Krankheit nehmen, aber vielleicht kann ich Ihnen ja auch dabei helfen, dass es Ihnen jetzt in dem Moment, in den nächsten Tagen auch wieder etwas besser geht, etwas weniger schlecht geht.",1,61,3.698,81.595,79.39,1,30.5,21.311,100,70.492,19.672,13.115,3.279,0,0,0,0,0,9.836,3.279,9.836,6.557,8.197,9.836,13.115,11.475,13.115,0,18.033,14.754,6.557,3.279,0,4.918,6.557,1.639,4.918,0,0,4.918,16.393,0,0,0,0,18.033,0,3.279,1.639,8.197,0,1.639,0,0,0,0,6.557,0,4.918,0,0,4.918,0,4.918,0,1.639,0,3.279,11.475,0,26.23,4.918,8.197,14.754,0,0,0,3.279,1.639,0,1.639,0,0,1.639,0,0,11.475,3.279,8.197,0,0,0,0,0,0,0,0,0,0
AU01.001318,d1_illness_beliefs,3,2,2,2.333,text,"Sie haben Recht, es klingt, als wäre das sehr plausibel anzunehmen, dass es da eine Verbindung gibt. Ich gehe davon aus, dass es ganz viele Faktoren gibt, die bestimmen, wie wir uns fühlen und wie sich unser Alltag anfühlt. Das ist also ein Aspekt davon. Wir können in der nächsten Zeit noch versuchen herauszufinden, ob es noch weitere Aspekte gibt, die Sie aktuell belasten.",1,64,3.95,90.104,98.646,2.048,16,20.313,93.75,62.5,21.875,12.5,1.563,6.25,0,0,0,0,3.125,3.125,3.125,6.25,10.938,9.375,6.25,12.5,18.75,0,15.625,10.938,4.688,4.688,0,6.25,1.563,0,1.563,0,0,1.563,21.875,0,0,0,0,31.25,3.125,9.375,1.563,6.25,0,9.375,3.125,0,1.563,1.563,1.563,0,0,0,0,15.625,7.813,7.813,1.563,0,0,0,10.938,0,23.438,3.125,12.5,9.375,4.688,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0,0
AU01.001332,d1_illness_beliefs,2,2,2,2.0,text,"Ich verstehe, sie tragen sehr viel Verantwortung und würden sich wünschen, dass ihnen jemand eine schnelle Hilfe geben kann, damit sie weiter funktionieren können. Unglücklicherweise gibt es diese schnelle Hilfe nicht, sondern wir müssen schon uns auch mit den Hintergründen ihrer Panikattacke beschäftigen.",1,43,1,98.668,1,17.388,21.5,25.581,90.698,53.488,25.581,18.605,2.326,4.651,0,0,0,0,9.302,6.977,9.302,6.977,4.651,4.651,9.302,4.651,13.953,2.326,23.256,9.302,0,0,0,4.651,4.651,2.326,2.326,2.326,0,0,32.558,0,0,0,0,18.605,4.651,0,4.651,6.977,2.326,2.326,0,0,0,0,2.326,2.326,0,0,0,20.93,9.302,4.651,4.651,0,6.977,0,6.977,2.326,11.628,2.326,2.326,9.302,4.651,0,0,0,0,0,2.326,0,0,0,0,0,13.953,4.651,9.302,0,0,0,0,0,0,0,0,0,0
AU01.001333,d1_illness_beliefs,4,3,3,3.333,text,"Das stelle ich mir sehr schwierig vor, wenn man den Kontakt zu seiner Familie abbricht. Wie ging es Ihnen denn emotional damit? Und vielleicht möchten Sie mir das erklären, wie Sie den Zusammenhang ziehen zwischen dem Kontaktabbruch und der Verschlechterung Ihres gesundheitlichen Zustandes.",1,43,15.807,77.749,20.814,1,14.333,32.558,90.698,65.116,27.907,18.605,6.977,0,0,0,0,0,11.628,9.302,9.302,4.651,13.953,9.302,0,6.977,20.93,0,11.628,6.977,4.651,4.651,0,2.326,2.326,0,2.326,0,2.326,2.326,20.93,2.326,2.326,0,0,18.605,6.977,4.651,2.326,6.977,0,2.326,0,0,0,0,2.326,0,2.326,0,0,13.953,2.326,11.628,0,0,2.326,2.326,4.651,0,13.953,6.977,9.302,2.326,2.326,2.326,2.326,0,0,0,0,0,0,0,0,0,11.628,4.651,4.651,0,0,2.326,0,0,0,0,0,0,0
AU01.001334,d1_illness_beliefs,2,2,2,2.0,text,"Sie haben recht, ich bin Psychotherapeutin und kenne mich mit seelischen Erkrankungen gut aus. Allerdings kann ich nicht in Ihren Kopf hineingucken und deswegen muss ich mit Ihnen reden und von Ihnen erfahren als Experte für Ihr eigenes Leben, wie es Ihnen geht, was Sie fühlen, was Sie denken.",1,49,1,64.316,19.402,69.389,24.5,18.367,95.918,69.388,30.612,24.49,8.163,0,2.041,0,2.041,0,16.327,10.204,16.327,6.122,0,14.286,16.327,6.122,14.286,2.041,20.408,8.163,4.082,6.122,0,0,2.041,2.041,0,0,0,0,22.449,0,0,0,0,22.449,6.122,4.082,4.082,0,4.082,6.122,4.082,0,2.041,2.041,6.122,4.082,4.082,0,0,8.163,0,6.122,4.082,0,0,0,10.204,0,12.245,2.041,8.163,2.041,6.122,0,0,0,0,0,6.122,0,0,0,0,0,12.245,4.082,8.163,0,0,0,0,0,0,0,0,0,0
AU01.001375,d1_illness_beliefs,0,1,0,0.333,text,Was empfinden Sie so schwierig an der Einsamkeit?,1,8,90.772,87.133,1.758,1,8,37.5,87.5,62.5,25,12.5,0,0,0,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,0,0,12.5,0,0,12.5,0,12.5,0,0,25,0,25,0,12.5,25,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0
AU01.001376,d1_illness_beliefs,1,0,2,1.0,text,"Na dann sagen sie mir doch mal bitte, warum sie sich krank fühlen.",1,13,1,99,1,17.388,13,0,100,61.538,30.769,30.769,7.692,0,0,0,0,0,15.385,15.385,15.385,0,0,0,0,15.385,30.769,0,15.385,7.692,0,7.692,0,0,15.385,7.692,7.692,0,0,0,46.154,0,0,0,0,30.769,7.692,7.692,0,7.692,0,0,15.385,0,7.692,7.692,7.692,0,7.692,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,7.692,15.385,7.692,7.692,0,0,0,0,0,0,0,0,0,0
AU01.001377,d1_illness_beliefs,0,0,0,0.0,text,Haben Sie noch Kontakt zu Ihren Eltern?,1,7,1,99,4.127,,7,14.286,100,71.429,28.571,28.571,0,0,0,0,0,0,28.571,28.571,28.571,0,0,14.286,14.286,14.286,14.286,0,14.286,0,0,0,0,0,0,0,0,0,0,0,57.143,14.286,14.286,0,0,14.286,0,0,0,0,0,14.286,0,0,0,0,0,0,0,0,0,14.286,14.286,0,0,0,0,0,0,0,28.571,0,14.286,14.286,0,0,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,14.286,0,0,0,0,0,0,0
AU01.001421,d1_illness_beliefs,1,1,1,1.0,text,"Sie haben den Eindruck, Sie können sich da gar nicht alleine rausholen, gell? Sie brauchen Unterstützung von außen.",1,18,1,92.055,1,17.388,9,27.778,94.444,61.111,22.222,22.222,0,0,0,0,0,0,16.667,16.667,16.667,0,5.556,5.556,11.111,11.111,5.556,5.556,22.222,0,0,0,0,0,11.111,5.556,5.556,0,0,5.556,33.333,0,0,0,0,27.778,5.556,5.556,5.556,0,11.111,5.556,0,0,0,0,5.556,0,0,0,0,5.556,0,5.556,0,0,0,0,0,0,16.667,0,16.667,0,0,0,0,0,0,0,5.556,0,0,0,0,5.556,22.222,5.556,11.111,0,0,5.556,0,0,0,0,0,0,0
AU01.001422,d1_illness_beliefs,2,2,2,2.0,text,"Das stimmt, ich kann einordnen, welche Beschwerden Sie haben, aber wenn Sie zum Beispiel zum Arzt gehen, dann fragt er ja auch, tut es Ihnen weh, wenn ich hier drauf drücke, oder haben Sie Schmerzen, wenn ich da drücke. Und genauso läuft es hier auch, dass ich verschiedene Fragen stellen muss, damit ich Sie besser verstehen kann, damit ich Ihnen am Ende helfen kann.",1,64,1,45.303,7.356,1,32,12.5,98.438,67.188,26.563,20.313,9.375,0,0,0,0,0,10.938,7.813,9.375,4.688,3.125,7.813,12.5,6.25,21.875,0,25,6.25,6.25,1.563,0,0,6.25,1.563,4.688,0,1.563,3.125,21.875,0,0,0,1.563,26.563,1.563,1.563,7.813,9.375,1.563,9.375,0,0,0,0,4.688,1.563,4.688,0,0,6.25,0,4.688,1.563,1.563,0,0,15.625,0,10.938,4.688,6.25,1.563,3.125,0,0,0,1.563,0,3.125,0,0,1.563,0,0,20.313,3.125,17.188,0,0,0,0,0,0,0,0,0,0
AU01.001423,d1_illness_beliefs,3,2,2,2.333,text,"Das stimmt, ich bin die Expertin. Ich weiß, wie die Krankheiten heißen, ich weiß, wie man sie behandeln kann, aber damit ich weiß, wo genau es ihnen weh tut sozusagen, wo genau sie Beschwerden haben, brauche ich ihre Hilfe. Wir müssen uns das gemeinsam anschauen, damit ich am Ende ihnen bestmöglich hilfreich sein kann.",1,54,1,91.1,2.192,64.556,18,18.519,94.444,61.111,33.333,25.926,11.111,3.704,0,0,0,0,11.111,7.407,9.259,3.704,9.259,5.556,11.111,3.704,16.667,0,22.222,9.259,3.704,7.407,0,0,9.259,5.556,3.704,0,1.852,1.852,29.63,0,0,0,0,24.074,5.556,3.704,3.704,1.852,9.259,1.852,3.704,1.852,0,1.852,7.407,0,3.704,1.852,0,14.815,7.407,7.407,1.852,0,0,0,16.667,0,5.556,0,3.704,1.852,1.852,0,0,0,1.852,0,5.556,0,0,3.704,0,1.852,22.222,5.556,16.667,0,0,0,0,0,0,0,0,0,0
AU01.001440,d1_illness_beliefs,2,3,3,2.667,text,"Da sind Sie gerade aktuell ganz schön belastet. Sie haben starke Schuldgefühle Ihren Eltern gegenüber und wenn ich das richtig verstanden habe, fragen Sie sich, ob Ihre eigene Schuld so groß ist, dass Gott Sie dafür bestrafen möchte.",1,38,1,92.471,1,82.266,19,18.421,97.368,60.526,23.684,21.053,2.632,0,0,0,0,0,15.789,15.789,15.789,0,2.632,7.895,10.526,7.895,18.421,0,15.789,15.789,0,2.632,0,2.632,18.421,10.526,7.895,2.632,2.632,2.632,28.947,2.632,0,0,0,28.947,2.632,2.632,2.632,10.526,5.263,5.263,2.632,2.632,0,0,5.263,0,0,0,0,10.526,2.632,2.632,5.263,0,0,2.632,13.158,0,15.789,0,13.158,5.263,0,0,0,2.632,2.632,0,5.263,0,0,2.632,0,0,13.158,5.263,7.895,0,0,0,0,0,0,0,0,0,0
AU01.001441,d1_illness_beliefs,2,3,3,2.667,text,"Da haben Sie aktuell ja in einigen Lebensbereichen Probleme angesprochen oder erleben, einige Bereiche schwierig und das hängt für Sie damit zusammen, dass Sie keinen Kontakt mehr zur Familie haben und vielleicht dort der Halt weggebrochen ist und dann krieselt es auch in anderen Bereichen, habe ich das richtig verstanden?",1,50,5.121,75.775,8.54,68.356,50,36,88,56,18,8,2,0,0,0,0,0,6,6,6,6,6,10,8,4,22,2,14,8,4,0,0,4,10,6,4,0,2,2,18,2,2,0,0,16,4,2,2,4,2,4,2,0,2,0,2,0,0,0,0,8,4,2,0,0,4,4,8,0,14,0,12,2,2,2,2,0,0,0,8,0,0,4,0,2,8,0,6,0,0,2,0,0,0,0,0,0,0
AU01.001442,d1_illness_beliefs,2,2,2,2.0,text,"Ja, da sind sie gerade ganz schön allein mit ihrer Krankheit und ich habe verstanden, dass sie auch Sorge haben, dass sie als verrückt angesehen werden, weil sie jetzt zu so jemanden wie mir gehen sollen, eine Psychotherapeutin. Mich würde interessieren, welche Beschwerden sie denn genau haben und was sie da in ihrem Alltag alles tragen mit ihrer Krankheit.",1,59,1,88.526,1,60.34,29.5,15.254,98.305,74.576,27.119,20.339,5.085,0,0,0,0,0,15.254,15.254,15.254,6.78,1.695,8.475,16.949,6.78,23.729,0,22.034,10.169,3.39,5.085,0,3.39,15.254,8.475,6.78,1.695,3.39,1.695,23.729,0,0,0,0,20.339,1.695,6.78,1.695,5.085,3.39,1.695,3.39,3.39,0,0,5.085,1.695,3.39,0,0,3.39,0,3.39,1.695,0,0,3.39,6.78,1.695,16.949,3.39,10.169,5.085,1.695,0,0,0,0,0,6.78,0,0,3.39,0,0,13.559,3.39,10.169,0,0,0,0,0,0,0,0,0,0
AU01.001469,d1_illness_beliefs,2,2,2,2.0,text,"Sie denken also, dass der Kontaktabbruch eventuell zu den Symptomen geführt haben könnte. Dies müssten wir noch weiter erforschen, da ja die Zeit auch schon sehr lange hin ist.",1,29,11.026,77.615,99,,14.5,20.69,93.103,58.621,10.345,6.897,0,3.448,0,0,0,0,3.448,3.448,3.448,3.448,10.345,3.448,10.345,13.793,13.793,0,13.793,10.345,0,0,0,3.448,0,0,0,0,0,0,6.897,0,0,0,0,24.138,6.897,6.897,3.448,6.897,0,3.448,0,0,0,0,6.897,3.448,0,0,0,6.897,3.448,0,3.448,0,0,6.897,3.448,3.448,31.034,3.448,13.793,17.241,6.897,0,0,0,0,0,3.448,0,0,3.448,0,0,13.793,6.897,6.897,0,0,0,0,0,0,0,0,0,0
AU01.001470,d1_illness_beliefs,3,2,2,2.333,text,"Sie möchten erfahren, wie es zu diesen Panikattacken kommt und möchten davon befreit werden. Aber dazu ist es sehr wichtig, dass wir gemeinsam versuchen, mehr Informationen zu bekommen, woran diese Panikattacken sich entstehen lassen. Und dafür ist es auch sehr wichtig, halt auch über ihre Gedankenwelt mehr zu erfahren gemeinsam.",1,50,5.121,97.101,1.364,68.356,16.667,32,100,58,18,8,0,2,0,0,0,0,4,4,4,10,0,12,8,10,14,0,18,14,6,4,0,8,10,6,4,4,0,0,24,0,0,0,0,20,4,2,2,6,4,2,0,0,0,0,4,0,0,0,0,16,6,6,4,0,0,0,6,2,12,4,8,0,6,0,0,0,0,0,2,0,0,0,0,2,16,6,10,0,0,0,0,0,0,0,0,0,0
AU01.001471,d1_illness_beliefs,3,3,3,3.0,text,"Sie fühlen sich also schuldig, dass die Eltern ihnen so viel Geld für die Flucht ausgegeben haben, aber wichtig ist auch zu schauen, wie diese Schuld genau sich darstellt, auch im Rahmen ihres religiösen Bezugssystems, dass sie das vielleicht auch als Strafe Gottes empfinden. Das was ihnen dann alles Negatives wiederfahren ist in ihr Heimatland und auf ihre Flucht hinaus, das müssen wir weiter mal genauer anschauen.",1,67,6.008,95.44,1,1,33.5,20.896,88.06,61.194,23.881,14.925,0,1.493,1.493,0,1.493,0,10.448,7.463,10.448,4.478,7.463,10.448,4.478,4.478,22.388,0,7.463,10.448,2.985,2.985,0,2.985,8.955,2.985,5.97,2.985,1.493,1.493,20.896,1.493,0,0,0,19.403,1.493,2.985,1.493,4.478,4.478,2.985,4.478,2.985,0,1.493,2.985,0,0,0,0,11.94,2.985,1.493,2.985,0,4.478,0,4.478,1.493,11.94,4.478,7.463,2.985,0,1.493,0,2.985,1.493,0,2.985,0,0,1.493,0,0,11.94,2.985,8.955,0,0,0,0,0,0,0,0,0,0
